,title,mood
707,AI 2_split_8.wav,밝게
708,AI 2_split_9.wav,밝게
709,AI 2_split_10.wav,밝게
710,AI 2_split_11.wav,밝게
711,AI 2_split_12.wav,밝게
712,AI 2_split_13.wav,밝게
713,AI 2_split_14.wav,밝게
714,AI 2_split_15.wav,밝게
715,AI 2_split_16.wav,밝게
716,AI 2_split_17.wav,밝게
717,AI 2_split_18.wav,밝게
718,AI 2_split_19.wav,밝게
719,AI 2_split_20.wav,밝게
720,AI 2_split_21.wav,밝게
721,AI 2_split_22.wav,밝게
723,Alaska Sky_split_1.wav,밝게
724,Alaska Sky_split_2.wav,밝게
725,Alaska Sky_split_3.wav,밝게
726,Alaska Sky_split_4.wav,밝게
727,Alaska Sky_split_5.wav,밝게
728,Alaska Sky_split_6.wav,밝게
729,Alaska Sky_split_7.wav,밝게
730,Alaska Sky_split_8.wav,밝게
731,Alaska Sky_split_9.wav,밝게
732,Alaska Sky_split_10.wav,밝게
733,Alaska Sky_split_11.wav,밝게
734,Alaska Sky_split_12.wav,밝게
735,Alaska Sky_split_13.wav,밝게
736,Alaska Sky_split_14.wav,밝게
737,Alaska Sky_split_15.wav,밝게
738,Alaska Sky_split_16.wav,밝게
739,Alaska Sky_split_17.wav,밝게
740,Alaska Sky_split_18.wav,밝게
741,Alaska Sky_split_19.wav,밝게
742,Alaska Sky_split_20.wav,밝게
743,Alaska Sky_split_21.wav,밝게
744,Alaska Sky_split_22.wav,밝게
745,Alaska Sky_split_23.wav,밝게
746,Alaska Sky_split_24.wav,밝게
747,Alaska Sky_split_25.wav,밝게
749,Aletheia (Unforgetting)_split_1.wav,슬픔
750,Aletheia (Unforgetting)_split_2.wav,슬픔
751,Aletheia (Unforgetting)_split_3.wav,슬픔
752,Aletheia (Unforgetting)_split_4.wav,슬픔
753,Aletheia (Unforgetting)_split_5.wav,슬픔
754,Aletheia (Unforgetting)_split_6.wav,슬픔
755,Aletheia (Unforgetting)_split_7.wav,슬픔
756,Aletheia (Unforgetting)_split_8.wav,슬픔
757,Aletheia (Unforgetting)_split_9.wav,슬픔
758,Aletheia (Unforgetting)_split_10.wav,슬픔
759,Aletheia (Unforgetting)_split_11.wav,슬픔
760,Aletheia (Unforgetting)_split_12.wav,슬픔
761,Aletheia (Unforgetting)_split_13.wav,슬픔
762,Aletheia (Unforgetting)_split_14.wav,슬픔
763,Aletheia (Unforgetting)_split_15.wav,슬픔
764,Aletheia (Unforgetting)_split_16.wav,슬픔
765,Aletheia (Unforgetting)_split_17.wav,슬픔
766,Aletheia (Unforgetting)_split_18.wav,슬픔
767,Aletheia (Unforgetting)_split_19.wav,슬픔
768,Aletheia (Unforgetting)_split_20.wav,슬픔
769,Aletheia (Unforgetting)_split_21.wav,슬픔
770,Aletheia (Unforgetting)_split_22.wav,슬픔
771,Aletheia (Unforgetting)_split_23.wav,슬픔
772,Aletheia (Unforgetting)_split_24.wav,슬픔
773,Aletheia (Unforgetting)_split_25.wav,슬픔
774,Aletheia (Unforgetting)_split_26.wav,슬픔
775,Aletheia (Unforgetting)_split_27.wav,슬픔
776,Aletheia (Unforgetting)_split_28.wav,슬픔
777,Aletheia (Unforgetting)_split_29.wav,슬픔
778,Aletheia (Unforgetting)_split_30.wav,슬픔
780,Alien1963_split_1.wav,슬픔
781,Alien1963_split_2.wav,슬픔
782,Alien1963_split_3.wav,슬픔
783,Alien1963_split_4.wav,슬픔
784,Alien1963_split_5.wav,슬픔
785,Alien1963_split_6.wav,슬픔
786,Alien1963_split_7.wav,슬픔
787,Alien1963_split_8.wav,슬픔
788,Alien1963_split_9.wav,슬픔
789,Alien1963_split_10.wav,슬픔
790,Alien1963_split_11.wav,슬픔
791,Alien1963_split_12.wav,슬픔
792,Alien1963_split_13.wav,슬픔
793,Alien1963_split_14.wav,슬픔
794,Alien1963_split_15.wav,슬픔
795,Alien1963_split_16.wav,슬픔
796,Alien1963_split_17.wav,슬픔
797,Alien1963_split_18.wav,슬픔
798,Alien1963_split_19.wav,슬픔
799,Alien1963_split_20.wav,슬픔
801,All & Sundry_split_1.wav,밝게
802,All & Sundry_split_2.wav,밝게
803,All & Sundry_split_3.wav,밝게
804,All & Sundry_split_4.wav,밝게
805,All & Sundry_split_5.wav,밝게
806,All & Sundry_split_6.wav,밝게
807,All & Sundry_split_7.wav,밝게
808,All & Sundry_split_8.wav,밝게
809,All & Sundry_split_9.wav,밝게
810,All & Sundry_split_10.wav,밝게
811,All & Sundry_split_11.wav,밝게
812,All & Sundry_split_12.wav,밝게
813,All & Sundry_split_13.wav,밝게
814,All & Sundry_split_14.wav,밝게
815,All & Sundry_split_15.wav,밝게
816,All & Sundry_split_16.wav,밝게
817,All & Sundry_split_17.wav,밝게
818,All & Sundry_split_18.wav,밝게
819,All & Sundry_split_19.wav,밝게
820,All & Sundry_split_20.wav,밝게
821,All & Sundry_split_21.wav,밝게
822,All & Sundry_split_22.wav,밝게
823,All & Sundry_split_23.wav,밝게
824,All & Sundry_split_24.wav,밝게
825,All & Sundry_split_25.wav,밝게
826,All & Sundry_split_26.wav,밝게
827,All & Sundry_split_27.wav,밝게
828,All & Sundry_split_28.wav,밝게
829,All & Sundry_split_29.wav,밝게
830,All & Sundry_split_30.wav,밝게
831,All & Sundry_split_31.wav,밝게
833,All Hail the Queen_split_1.wav,밝게
834,All Hail the Queen_split_2.wav,밝게
835,All Hail the Queen_split_3.wav,밝게
836,All Hail the Queen_split_4.wav,밝게
837,All Hail the Queen_split_5.wav,밝게
838,All Hail the Queen_split_6.wav,밝게
839,All Hail the Queen_split_7.wav,밝게
840,All Hail the Queen_split_8.wav,밝게
841,All Hail the Queen_split_9.wav,밝게
842,All Hail the Queen_split_10.wav,밝게
843,All Hail the Queen_split_11.wav,밝게
844,All Hail the Queen_split_12.wav,밝게
845,All Hail the Queen_split_13.wav,밝게
846,All Hail the Queen_split_14.wav,밝게
847,All Hail the Queen_split_15.wav,밝게
848,All Hail the Queen_split_16.wav,밝게
849,All Hail the Queen_split_17.wav,밝게
850,All Hail the Queen_split_18.wav,밝게
851,All Hail the Queen_split_19.wav,밝게
852,All Hail the Queen_split_20.wav,밝게
853,All Hail the Queen_split_21.wav,밝게
854,All Hail the Queen_split_22.wav,밝게
855,All Hail the Queen_split_23.wav,밝게
856,All Hail the Queen_split_24.wav,밝게
858,Allégro_split_1.wav,슬픔
859,Allégro_split_2.wav,슬픔
860,Allégro_split_3.wav,슬픔
861,Allégro_split_4.wav,슬픔
862,Allégro_split_5.wav,슬픔
863,Allégro_split_6.wav,슬픔
864,Allégro_split_7.wav,슬픔
865,Allégro_split_8.wav,슬픔
866,Allégro_split_9.wav,슬픔
867,Allégro_split_10.wav,슬픔
868,Allégro_split_11.wav,슬픔
869,Allégro_split_12.wav,슬픔
870,Allégro_split_13.wav,슬픔
871,Allégro_split_14.wav,슬픔
872,Allégro_split_15.wav,슬픔
873,Allégro_split_16.wav,슬픔
874,Allégro_split_17.wav,슬픔
875,Allégro_split_18.wav,슬픔
876,Allégro_split_19.wav,슬픔
877,Allégro_split_20.wav,슬픔
878,Allégro_split_21.wav,슬픔
879,Allégro_split_22.wav,슬픔
881,Almost a Year Ago (Sting)_split_1.wav,슬픔
882,Almost a Year Ago (Sting)_split_2.wav,슬픔
883,Almost a Year Ago (Sting)_split_3.wav,슬픔
885,Almost A Year Ago_split_1.wav,슬픔
886,Almost A Year Ago_split_2.wav,슬픔
887,Almost A Year Ago_split_3.wav,슬픔
888,Almost A Year Ago_split_4.wav,슬픔
889,Almost A Year Ago_split_5.wav,슬픔
890,Almost A Year Ago_split_6.wav,슬픔
891,Almost A Year Ago_split_7.wav,슬픔
892,Almost A Year Ago_split_8.wav,슬픔
893,Almost A Year Ago_split_9.wav,슬픔
894,Almost A Year Ago_split_10.wav,슬픔
895,Almost A Year Ago_split_11.wav,슬픔
896,Almost A Year Ago_split_12.wav,슬픔
897,Almost A Year Ago_split_13.wav,슬픔
898,Almost A Year Ago_split_14.wav,슬픔
899,Almost A Year Ago_split_15.wav,슬픔
900,Almost A Year Ago_split_16.wav,슬픔
901,Almost A Year Ago_split_17.wav,슬픔
902,Almost A Year Ago_split_18.wav,슬픔
903,Almost A Year Ago_split_19.wav,슬픔
904,Almost A Year Ago_split_20.wav,슬픔
905,Almost A Year Ago_split_21.wav,슬픔
906,Almost A Year Ago_split_22.wav,슬픔
907,Almost A Year Ago_split_23.wav,슬픔
908,Almost A Year Ago_split_24.wav,슬픔
909,Almost A Year Ago_split_25.wav,슬픔
910,Almost A Year Ago_split_26.wav,슬픔
911,Almost A Year Ago_split_27.wav,슬픔
912,Almost A Year Ago_split_28.wav,슬픔
913,Almost A Year Ago_split_29.wav,슬픔
914,Almost A Year Ago_split_30.wav,슬픔
915,Almost A Year Ago_split_31.wav,슬픔
916,Almost A Year Ago_split_32.wav,슬픔
917,Almost A Year Ago_split_33.wav,슬픔
918,Almost A Year Ago_split_34.wav,슬픔
919,Almost A Year Ago_split_35.wav,슬픔
921,Almost August_split_1.wav,행복
922,Almost August_split_2.wav,행복
923,Almost August_split_3.wav,행복
924,Almost August_split_4.wav,행복
925,Almost August_split_5.wav,행복
926,Almost August_split_6.wav,행복
927,Almost August_split_7.wav,행복
928,Almost August_split_8.wav,행복
929,Almost August_split_9.wav,행복
930,Almost August_split_10.wav,행복
931,Almost August_split_11.wav,행복
932,Almost August_split_12.wav,행복
933,Almost August_split_13.wav,행복
934,Almost August_split_14.wav,행복
935,Almost August_split_15.wav,행복
936,Almost August_split_16.wav,행복
937,Almost August_split_17.wav,행복
938,Almost August_split_18.wav,행복
939,Almost August_split_19.wav,행복
940,Almost August_split_20.wav,행복
941,Almost August_split_21.wav,행복
942,Almost August_split_22.wav,행복
943,Almost August_split_23.wav,행복
944,Almost August_split_24.wav,행복
945,Almost August_split_25.wav,행복
946,Almost August_split_26.wav,행복
947,Almost August_split_27.wav,행복
948,Almost August_split_28.wav,행복
949,Almost August_split_29.wav,행복
950,Almost August_split_30.wav,행복
951,Almost August_split_31.wav,행복
953,Always Be My Unicorn_split_1.wav,행복
954,Always Be My Unicorn_split_2.wav,행복
955,Always Be My Unicorn_split_3.wav,행복
956,Always Be My Unicorn_split_4.wav,행복
957,Always Be My Unicorn_split_5.wav,행복
958,Always Be My Unicorn_split_6.wav,행복
959,Always Be My Unicorn_split_7.wav,행복
960,Always Be My Unicorn_split_8.wav,행복
961,Always Be My Unicorn_split_9.wav,행복
962,Always Be My Unicorn_split_10.wav,행복
963,Always Be My Unicorn_split_11.wav,행복
964,Always Be My Unicorn_split_12.wav,행복
965,Always Be My Unicorn_split_13.wav,행복
966,Always Be My Unicorn_split_14.wav,행복
967,Always Be My Unicorn_split_15.wav,행복
968,Always Be My Unicorn_split_16.wav,행복
969,Always Be My Unicorn_split_17.wav,행복
970,Always Be My Unicorn_split_18.wav,행복
971,Always Be My Unicorn_split_19.wav,행복
972,Always Be My Unicorn_split_20.wav,행복
973,Always Be My Unicorn_split_21.wav,행복
974,Always Be My Unicorn_split_22.wav,행복
975,Always Be My Unicorn_split_23.wav,행복
976,Always Be My Unicorn_split_24.wav,행복
977,Always Be My Unicorn_split_25.wav,행복
978,Always Be My Unicorn_split_26.wav,행복
979,Always Be My Unicorn_split_27.wav,행복
980,Always Be My Unicorn_split_28.wav,행복
981,Always Be My Unicorn_split_29.wav,행복
982,Always Be My Unicorn_split_30.wav,행복
983,Always Be My Unicorn_split_31.wav,행복
985,Amazing Grace_split_1.wav,슬픔
986,Amazing Grace_split_2.wav,슬픔
987,Amazing Grace_split_3.wav,슬픔
988,Amazing Grace_split_4.wav,슬픔
989,Amazing Grace_split_5.wav,슬픔
990,Amazing Grace_split_6.wav,슬픔
991,Amazing Grace_split_7.wav,슬픔
992,Amazing Grace_split_8.wav,슬픔
993,Amazing Grace_split_9.wav,슬픔
994,Amazing Grace_split_10.wav,슬픔
995,Amazing Grace_split_11.wav,슬픔
996,Amazing Grace_split_12.wav,슬픔
997,Amazing Grace_split_13.wav,슬픔
998,Amazing Grace_split_14.wav,슬픔
999,Amazing Grace_split_15.wav,슬픔
1000,Amazing Grace_split_16.wav,슬픔
1001,Amazing Grace_split_17.wav,슬픔
1002,Amazing Grace_split_18.wav,슬픔
1003,Amazing Grace_split_19.wav,슬픔
1004,Amazing Grace_split_20.wav,슬픔
1005,Amazing Grace_split_21.wav,슬픔
1007,Amor Chiquito_split_1.wav,행복
1008,Amor Chiquito_split_2.wav,행복
1009,Amor Chiquito_split_3.wav,행복
1010,Amor Chiquito_split_4.wav,행복
1011,Amor Chiquito_split_5.wav,행복
1012,Amor Chiquito_split_6.wav,행복
1013,Amor Chiquito_split_7.wav,행복
1014,Amor Chiquito_split_8.wav,행복
1015,Amor Chiquito_split_9.wav,행복
1016,Amor Chiquito_split_10.wav,행복
1017,Amor Chiquito_split_11.wav,행복
1018,Amor Chiquito_split_12.wav,행복
1019,Amor Chiquito_split_13.wav,행복
1020,Amor Chiquito_split_14.wav,행복
1021,Amor Chiquito_split_15.wav,행복
1022,Amor Chiquito_split_16.wav,행복
1023,Amor Chiquito_split_17.wav,행복
1024,Amor Chiquito_split_18.wav,행복
1025,Amor Chiquito_split_19.wav,행복
1026,Amor Chiquito_split_20.wav,행복
1027,Amor Chiquito_split_21.wav,행복
1028,Amor Chiquito_split_22.wav,행복
1029,Amor Chiquito_split_23.wav,행복
1030,Amor Chiquito_split_24.wav,행복
1031,Amor Chiquito_split_25.wav,행복
1032,Amor Chiquito_split_26.wav,행복
1033,Amor Chiquito_split_27.wav,행복
1035,AnalogueCabin_split_1.wav,슬픔
1036,AnalogueCabin_split_2.wav,슬픔
1037,AnalogueCabin_split_3.wav,슬픔
1038,AnalogueCabin_split_4.wav,슬픔
1039,AnalogueCabin_split_5.wav,슬픔
1040,AnalogueCabin_split_6.wav,슬픔
1041,AnalogueCabin_split_7.wav,슬픔
1042,AnalogueCabin_split_8.wav,슬픔
1043,AnalogueCabin_split_9.wav,슬픔
1044,AnalogueCabin_split_10.wav,슬픔
1045,AnalogueCabin_split_11.wav,슬픔
1046,AnalogueCabin_split_12.wav,슬픔
1047,AnalogueCabin_split_13.wav,슬픔
1048,AnalogueCabin_split_14.wav,슬픔
1049,AnalogueCabin_split_15.wav,슬픔
1050,AnalogueCabin_split_16.wav,슬픔
1051,AnalogueCabin_split_17.wav,슬픔
1052,AnalogueCabin_split_18.wav,슬픔
1053,AnalogueCabin_split_19.wav,슬픔
1054,AnalogueCabin_split_20.wav,슬픔
1055,AnalogueCabin_split_21.wav,슬픔
1056,AnalogueCabin_split_22.wav,슬픔
1057,AnalogueCabin_split_23.wav,슬픔
1058,AnalogueCabin_split_24.wav,슬픔
1059,AnalogueCabin_split_25.wav,슬픔
1060,AnalogueCabin_split_26.wav,슬픔
1061,AnalogueCabin_split_27.wav,슬픔
1063,Androids Always Escape_split_1.wav,슬픔
1064,Androids Always Escape_split_2.wav,슬픔
1065,Androids Always Escape_split_3.wav,슬픔
1066,Androids Always Escape_split_4.wav,슬픔
1067,Androids Always Escape_split_5.wav,슬픔
1068,Androids Always Escape_split_6.wav,슬픔
1069,Androids Always Escape_split_7.wav,슬픔
1070,Androids Always Escape_split_8.wav,슬픔
1071,Androids Always Escape_split_9.wav,슬픔
1072,Androids Always Escape_split_10.wav,슬픔
1073,Androids Always Escape_split_11.wav,슬픔
1074,Androids Always Escape_split_12.wav,슬픔
1075,Androids Always Escape_split_13.wav,슬픔
1076,Androids Always Escape_split_14.wav,슬픔
1077,Androids Always Escape_split_15.wav,슬픔
1078,Androids Always Escape_split_16.wav,슬픔
1079,Androids Always Escape_split_17.wav,슬픔
1080,Androids Always Escape_split_18.wav,슬픔
1082,Animaux Obscènes_split_1.wav,행복
1083,Animaux Obscènes_split_2.wav,행복
1084,Animaux Obscènes_split_3.wav,행복
1085,Animaux Obscènes_split_4.wav,행복
1086,Animaux Obscènes_split_5.wav,행복
1087,Animaux Obscènes_split_6.wav,행복
1088,Animaux Obscènes_split_7.wav,행복
1089,Animaux Obscènes_split_8.wav,행복
1090,Animaux Obscènes_split_9.wav,행복
1091,Animaux Obscènes_split_10.wav,행복
1092,Animaux Obscènes_split_11.wav,행복
1093,Animaux Obscènes_split_12.wav,행복
1094,Animaux Obscènes_split_13.wav,행복
1095,Animaux Obscènes_split_14.wav,행복
1096,Animaux Obscènes_split_15.wav,행복
1097,Animaux Obscènes_split_16.wav,행복
1098,Animaux Obscènes_split_17.wav,행복
1099,Animaux Obscènes_split_18.wav,행복
1100,Animaux Obscènes_split_19.wav,행복
1101,Animaux Obscènes_split_20.wav,행복
1102,Animaux Obscènes_split_21.wav,행복
1103,Animaux Obscènes_split_22.wav,행복
1104,Animaux Obscènes_split_23.wav,행복
1105,Animaux Obscènes_split_24.wav,행복
1106,Animaux Obscènes_split_25.wav,행복
1108,Anime_split_1.wav,행복
1109,Anime_split_2.wav,행복
1110,Anime_split_3.wav,행복
1111,Anime_split_4.wav,행복
1112,Anime_split_5.wav,행복
1113,Anime_split_6.wav,행복
1114,Anime_split_7.wav,행복
1115,Anime_split_8.wav,행복
1116,Anime_split_9.wav,행복
1117,Anime_split_10.wav,행복
1118,Anime_split_11.wav,행복
1119,Anime_split_12.wav,행복
1120,Anime_split_13.wav,행복
1121,Anime_split_14.wav,행복
1122,Anime_split_15.wav,행복
1123,Anime_split_16.wav,행복
1124,Anime_split_17.wav,행복
1125,Anime_split_18.wav,행복
1126,Anime_split_19.wav,행복
1127,Anime_split_20.wav,행복
1128,Anime_split_21.wav,행복
1129,Anime_split_22.wav,행복
1130,Anime_split_23.wav,행복
1131,Anime_split_24.wav,행복
1132,Anime_split_25.wav,행복
1133,Anime_split_26.wav,행복
1134,Anime_split_27.wav,행복
1135,Anime_split_28.wav,행복
1136,Anime_split_29.wav,행복
1137,Anime_split_30.wav,행복
1138,Anime_split_31.wav,행복
1139,Anime_split_32.wav,행복
1140,Anime_split_33.wav,행복
1142,Apolllo_split_1.wav,행복
1143,Apolllo_split_2.wav,행복
1144,Apolllo_split_3.wav,행복
1145,Apolllo_split_4.wav,행복
1146,Apolllo_split_5.wav,행복
1147,Apolllo_split_6.wav,행복
1148,Apolllo_split_7.wav,행복
1149,Apolllo_split_8.wav,행복
1150,Apolllo_split_9.wav,행복
1151,Apolllo_split_10.wav,행복
1152,Apolllo_split_11.wav,행복
1153,Apolllo_split_12.wav,행복
1154,Apolllo_split_13.wav,행복
1155,Apolllo_split_14.wav,행복
1156,Apolllo_split_15.wav,행복
1157,Apolllo_split_16.wav,행복
1158,Apolllo_split_17.wav,행복
1159,Apolllo_split_18.wav,행복
1160,Apolllo_split_19.wav,행복
1161,Apolllo_split_20.wav,행복
1162,Apolllo_split_21.wav,행복
1163,Apolllo_split_22.wav,행복
1164,Apolllo_split_23.wav,행복
1165,Apolllo_split_24.wav,행복
1166,Apolllo_split_25.wav,행복
1167,Apolllo_split_26.wav,행복
1169,Apprehensive at Best_split_1.wav,어둡게
1170,Apprehensive at Best_split_2.wav,어둡게
1171,Apprehensive at Best_split_3.wav,어둡게
1172,Apprehensive at Best_split_4.wav,어둡게
1173,Apprehensive at Best_split_5.wav,어둡게
1174,Apprehensive at Best_split_6.wav,어둡게
1175,Apprehensive at Best_split_7.wav,어둡게
1176,Apprehensive at Best_split_8.wav,어둡게
1177,Apprehensive at Best_split_9.wav,어둡게
1178,Apprehensive at Best_split_10.wav,어둡게
1179,Apprehensive at Best_split_11.wav,어둡게
1180,Apprehensive at Best_split_12.wav,어둡게
1181,Apprehensive at Best_split_13.wav,어둡게
1182,Apprehensive at Best_split_14.wav,어둡게
1183,Apprehensive at Best_split_15.wav,어둡게
1184,Apprehensive at Best_split_16.wav,어둡게
1185,Apprehensive at Best_split_17.wav,어둡게
1186,Apprehensive at Best_split_18.wav,어둡게
1187,Apprehensive at Best_split_19.wav,어둡게
1188,Apprehensive at Best_split_20.wav,어둡게
1190,Aquarius_split_1.wav,밝게
1191,Aquarius_split_2.wav,밝게
1192,Aquarius_split_3.wav,밝게
1193,Aquarius_split_4.wav,밝게
1194,Aquarius_split_5.wav,밝게
1195,Aquarius_split_6.wav,밝게
1196,Aquarius_split_7.wav,밝게
1197,Aquarius_split_8.wav,밝게
1198,Aquarius_split_9.wav,밝게
1199,Aquarius_split_10.wav,밝게
1200,Aquarius_split_11.wav,밝게
1201,Aquarius_split_12.wav,밝게
1202,Aquarius_split_13.wav,밝게
1203,Aquarius_split_14.wav,밝게
